match_id,competition,season,period,minute,is_shootout,shootout_kick_order,team,kicker,kicker_id,body_part,outcome,end_y,direction
3817881,Indian Super league,2021/2022,2,47,False,,Jamshedpur,Greg Stewart,13322.0,Left Foot,Goal,40.5,C
3817894,Indian Super league,2021/2022,2,60,False,,Odisha,Jonathas Cristian de Jesus,8584.0,Right Foot,Goal,37.1,R
3817888,Indian Super league,2021/2022,2,65,False,,Mohun Bagan Super Giant,David Joel Williams,163345.0,Right Foot,Off T,38.0,R
3817868,Indian Super league,2021/2022,1,11,False,,Bengaluru,Iman Basafa,162205.0,Right Foot,Goal,37.1,R
3817867,Indian Super league,2021/2022,1,29,False,,Mumbai City,Ahmed Jahouh,159771.0,Right Foot,Goal,37.0,R
3817898,Indian Super league,2021/2022,1,17,False,,Goa,Airam López Cabrera,13607.0,Left Foot,Saved,38.4,R
3817893,Indian Super league,2021/2022,2,54,False,,East Bengal,Antonio Perošević,161111.0,Left Foot,Goal,36.6,R
3817892,Indian Super league,2021/2022,1,7,False,,ATK Mohun Bagan,Joni Ensio Kauko,24303.0,Right Foot,Goal,43.2,L
3817892,Indian Super league,2021/2022,1,23,False,,Odisha,Francisco Javier Hernández González,8150.0,Left Foot,Saved,42.6,L
3817878,Indian Super league,2021/2022,2,84,False,,East Bengal,Franjo Prce,32945.0,Left Foot,Saved,37.4,R
3813283,Indian Super league,2021/2022,1,38,False,,Bengaluru,Cleiton Augusto Oliveira Silva,162209.0,Right Foot,Goal,43.4,L
3813295,Indian Super league,2021/2022,2,85,False,,Hyderabad,João Victor de Albuquerque Bruno,26675.0,Right Foot,Goal,36.7,R
3813282,Indian Super league,2021/2022,2,50,False,,Kerala Blasters,Jorge Rolando Pereyra Díaz,28251.0,Right Foot,Goal,43.7,L
3813287,Indian Super league,2021/2022,1,17,False,,Bengaluru,Cleiton Augusto Oliveira Silva,162209.0,Right Foot,Goal,43.2,L
3813287,Indian Super league,2021/2022,2,57,False,,ATK Mohun Bagan,Roy Krishna,163344.0,Right Foot,Goal,42.6,L
3813270,Indian Super league,2021/2022,1,32,False,,Mumbai City,Igor Angulo Albóniga,8038.0,Left Foot,Goal,43.4,L
3813279,Indian Super league,2021/2022,2,84,False,,Chennaiyin,Łukasz Gikiewicz,164476.0,Right Foot,Saved,42.1,L
3813274,Indian Super league,2021/2022,1,8,False,,Mumbai City,Igor Angulo Albóniga,8038.0,Left Foot,Goal,43.0,L
3813274,Indian Super league,2021/2022,1,43,False,,Bengaluru,Sunil Chhetri,124748.0,Right Foot,Saved,36.8,R
3813317,Indian Super league,2021/2022,2,90,False,,East Bengal,Daniel Chima Chukwu,161091.0,Right Foot,Goal,36.4,R
3813309,Indian Super league,2021/2022,2,65,False,,Chennaiyin,Vladimir Koman Jr.,51364.0,Right Foot,Goal,43.2,L
3813289,Indian Super league,2021/2022,2,61,False,,Bengaluru,Sunil Chhetri,124748.0,Right Foot,Saved,36.9,R
3813277,Indian Super league,2021/2022,1,12,False,,Hyderabad,João Victor de Albuquerque Bruno,26675.0,Right Foot,Goal,36.8,R
3813267,Indian Super league,2021/2022,1,31,False,,Goa,Jorge Ortiz Mendoza,159764.0,Right Foot,Goal,43.1,L
3838017,Ligue 1,2022/2023,1,20,False,,Paris Saint-Germain,Kylian Mbappé Lottin,3009.0,Right Foot,Goal,42.7,L
3838017,Ligue 1,2022/2023,1,36,False,,Clermont Foot,Grejohn Kyei,7367.0,Right Foot,Off T,34.6,R
3837928,Ligue 1,2022/2023,1,38,False,,Lyon,Alexandre Lacazette,3451.0,Right Foot,Post,36.0,R
3837876,Ligue 1,2022/2023,2,57,False,,Lille,Jonathan David,23640.0,Right Foot,Goal,43.5,L
3837680,Ligue 1,2022/2023,2,69,False,,Paris Saint-Germain,Neymar da Silva Santos Junior,4320.0,Right Foot,Goal,36.9,R
3837659,Ligue 1,2022/2023,1,23,False,,Paris Saint-Germain,Kylian Mbappé Lottin,3009.0,Right Foot,Saved,43.2,L
3837659,Ligue 1,2022/2023,1,42,False,,Paris Saint-Germain,Neymar da Silva Santos Junior,4320.0,Right Foot,Goal,37.3,R
3837947,Ligue 1,2022/2023,2,59,False,,Lens,Przemysław Frankowski,7979.0,Right Foot,Goal,36.8,R
3837844,Ligue 1,2022/2023,1,9,False,,Paris Saint-Germain,Kylian Mbappé Lottin,3009.0,Right Foot,Saved to Post,42.1,L
3837771,Ligue 1,2022/2023,2,76,False,,Paris Saint-Germain,Kylian Mbappé Lottin,3009.0,Right Foot,Goal,36.7,R
3837706,Ligue 1,2022/2023,2,69,False,,Stade Brestois,Islam Slimani,3811.0,Right Foot,Saved,42.2,L
3887188,UEFA Europa League,1988/1989,2,68,False,,Napoli,Diego Armando Maradona,38641.0,Left Foot,Goal,37.4,R
3750245,UEFA Europa League,1988/1989,1,9,False,,Napoli,Diego Armando Maradona,38641.0,Left Foot,Goal,43.3,L
3939980,Copa America,2024,1,48,False,,Ecuador,Ray Kendry Páez Andrade,384888.0,Left Foot,Goal,43.2,L
3939986,Copa America,2024,2,71,False,,Argentina,Leandro Daniel Paredes,16308.0,Right Foot,Post,44.0,L
3939979,Copa America,2024,2,56,False,,Venezuela,José Salomón Rondón Giménez,4041.0,Right Foot,Goal,37.1,R
3939979,Copa America,2024,2,86,False,,Mexico,Orbelín Pineda Alvarado,26280.0,Right Foot,Saved,37.1,R
3939983,Copa America,2024,1,30,False,,Brazil,Lucas Tolentino Coelho de Lima,22600.0,Left Foot,Off T,45.0,L
3939983,Copa America,2024,2,64,False,,Brazil,Lucas Tolentino Coelho de Lima,22600.0,Left Foot,Goal,43.4,L
3942416,Copa America,2024,1,14,False,,Colombia,James David Rodríguez Rubio,5695.0,Left Foot,Goal,42.8,L
3942416,Copa America,2024,2,93,False,,Colombia,Miguel Ángel Borja Hernández,6333.0,Right Foot,Goal,43.0,L
3943076,Copa America,2024,5,120,True,1.0,Canada,Jonathan David,23640.0,Right Foot,Goal,37.0,R
3943076,Copa America,2024,5,120,True,1.0,Uruguay,Federico Santiago Valverde Dipetta,6773.0,Right Foot,Goal,36.6,R
3943076,Copa America,2024,5,122,True,2.0,Canada,Moise Bombito,383250.0,Right Foot,Goal,42.1,L
3943076,Copa America,2024,5,123,True,2.0,Uruguay,Rodrigo Bentancur Colmán,5260.0,Right Foot,Goal,36.5,R
3943076,Copa America,2024,5,124,True,3.0,Canada,Ismael Koné,133229.0,Right Foot,Saved,37.3,R
3943076,Copa America,2024,5,124,True,3.0,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Right Foot,Goal,40.7,C
3943076,Copa America,2024,5,125,True,4.0,Canada,Mathieu Choiniere,18639.0,Right Foot,Goal,36.9,R
3943076,Copa America,2024,5,126,True,4.0,Uruguay,Luis Alberto Suárez Díaz,5246.0,Right Foot,Goal,43.6,L
3943076,Copa America,2024,5,127,True,5.0,Canada,Alphonso Davies,12365.0,Left Foot,Post,40.3,C
3942415,Copa America,2024,5,120,True,1.0,Uruguay,Federico Santiago Valverde Dipetta,6773.0,Right Foot,Goal,36.8,R
3942415,Copa America,2024,5,121,True,1.0,Brazil,Éder Gabriel Militão,13620.0,Right Foot,Saved,42.4,L
3942415,Copa America,2024,5,122,True,2.0,Uruguay,Rodrigo Bentancur Colmán,5260.0,Right Foot,Goal,43.3,L
3942415,Copa America,2024,5,123,True,2.0,Brazil,Andreas Hoelgebaum Pereira,6846.0,Right Foot,Goal,36.5,R
3942415,Copa America,2024,5,124,True,3.0,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Right Foot,Goal,38.2,R
3942415,Copa America,2024,5,125,True,3.0,Brazil,Douglas Luiz Soares de Paulo,6574.0,Right Foot,Post,36.1,R
3942415,Copa America,2024,5,125,True,4.0,Uruguay,José María Giménez de Vargas,5259.0,Right Foot,Saved,42.5,L
3942415,Copa America,2024,5,126,True,4.0,Brazil,Gabriel Teodoro Martinelli Silva,29976.0,Right Foot,Goal,42.2,L
3942415,Copa America,2024,5,127,True,5.0,Uruguay,Manuel Ugarte Ribeiro,36659.0,Right Foot,Goal,42.0,L
3942229,Copa America,2024,5,120,True,1.0,Venezuela,José Salomón Rondón Giménez,4041.0,Right Foot,Goal,42.7,L
3942229,Copa America,2024,5,120,True,1.0,Canada,Jonathan David,23640.0,Right Foot,Goal,43.4,L
3942229,Copa America,2024,5,121,True,2.0,Venezuela,Yangel Clemente Herrera Ravelo,16249.0,Right Foot,Post,36.1,R
3942229,Copa America,2024,5,122,True,2.0,Canada,Liam Millar,23363.0,Right Foot,Off T,42.5,L
3942229,Copa America,2024,5,122,True,3.0,Venezuela,Tomás Eduardo Rincón Hernández,7475.0,Right Foot,Goal,38.9,C
3942229,Copa America,2024,5,124,True,3.0,Canada,Moise Bombito,383250.0,Right Foot,Goal,42.6,L
3942229,Copa America,2024,5,125,True,4.0,Venezuela,Jefferson David Savarino Quintero,13025.0,Right Foot,Saved to Post,37.5,R
3942229,Copa America,2024,5,125,True,4.0,Canada,Stephen Antunes Eustáquio,11187.0,Right Foot,Saved,42.1,L
3942229,Copa America,2024,5,126,True,5.0,Venezuela,Jhonder Leonel Cádiz Fernández,11162.0,Right Foot,Goal,42.5,L
3942229,Copa America,2024,5,127,True,5.0,Canada,Alphonso Davies,12365.0,Left Foot,Goal,42.0,L
3942229,Copa America,2024,5,128,True,6.0,Venezuela,Wilker José Ángel Romero,47822.0,Right Foot,Saved,42.6,L
3942229,Copa America,2024,5,129,True,6.0,Canada,Ismael Koné,133229.0,Right Foot,Goal,38.1,R
3942228,Copa America,2024,2,61,False,,Ecuador,Enner Remberto Valencia Lastra,28559.0,Right Foot,Post,36.1,R
3942228,Copa America,2024,5,120,True,1.0,Argentina,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Post,39.2,C
3942228,Copa America,2024,5,121,True,2.0,Ecuador,Ángel Israel Mena Delgado,28511.0,Left Foot,Saved,42.7,L
3942228,Copa America,2024,5,122,True,2.0,Argentina,Julián Álvarez,29560.0,Right Foot,Goal,43.3,L
3942228,Copa America,2024,5,123,True,3.0,Ecuador,Alan Steve Minda García,123625.0,Right Foot,Saved,37.9,R
3942228,Copa America,2024,5,124,True,3.0,Argentina,Alexis Mac Allister,27886.0,Right Foot,Goal,43.6,L
3942228,Copa America,2024,5,124,True,4.0,Ecuador,John Yeboah Zamora,21131.0,Left Foot,Goal,43.4,L
3942228,Copa America,2024,5,125,True,4.0,Argentina,Gonzalo Ariel Montiel,28263.0,Right Foot,Goal,42.8,L
3942228,Copa America,2024,5,126,True,5.0,Ecuador,Jordy Josué Caicedo Medina,123554.0,Right Foot,Goal,38.8,C
3942228,Copa America,2024,5,127,True,5.0,Argentina,Nicolás Hernán Otamendi,3090.0,Right Foot,Goal,37.0,R
3939984,Copa America,2024,1,30,False,,Colombia,Luis Fernando Díaz Marulanda,27158.0,Right Foot,Goal,43.4,L
3857271,FIFA World Cup,2022,2,102,False,,Iran,Mehdi Taremi,5226.0,Right Foot,Goal,42.3,L
3857298,FIFA World Cup,2022,2,64,False,,Portugal,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,37.8,R
3857282,FIFA World Cup,2022,2,81,False,,Wales,Gareth Frank Bale,6399.0,Left Foot,Goal,43.4,L
3857297,FIFA World Cup,2022,1,45,False,,Saudi Arabia,Salem Mohammed Al Dawsari,5187.0,Right Foot,Saved,38.3,R
3857284,FIFA World Cup,2022,1,32,False,,Germany,İlkay Gündoğan,10287.0,Right Foot,Goal,39.1,C
3857265,FIFA World Cup,2022,2,57,False,,Poland,Robert Lewandowski,5668.0,Right Foot,Saved,42.9,L
3857268,FIFA World Cup,2022,1,10,False,,Canada,Alphonso Davies,12365.0,Left Foot,Saved,38.0,R
3869321,FIFA World Cup,2022,2,72,False,,Argentina,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,43.3,L
3869321,FIFA World Cup,2022,5,120,True,1.0,Netherlands,Virgil van Dijk,3669.0,Right Foot,Saved,37.2,R
3869321,FIFA World Cup,2022,5,121,True,2.0,Argentina,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,38.7,C
3869321,FIFA World Cup,2022,5,121,True,2.0,Netherlands,Steven Berghuis,7745.0,Left Foot,Saved,42.9,L
3869321,FIFA World Cup,2022,5,122,True,3.0,Argentina,Leandro Daniel Paredes,16308.0,Right Foot,Goal,36.6,R
3869321,FIFA World Cup,2022,5,123,True,3.0,Netherlands,Teun Koopmeiners,7891.0,Left Foot,Goal,43.7,L
3869321,FIFA World Cup,2022,5,124,True,4.0,Argentina,Gonzalo Ariel Montiel,28263.0,Right Foot,Goal,42.8,L
3869321,FIFA World Cup,2022,5,124,True,4.0,Netherlands,Wout Weghorst,7829.0,Right Foot,Goal,36.7,R
3869321,FIFA World Cup,2022,5,126,True,5.0,Argentina,Enzo Fernandez,38718.0,Right Foot,Off T,35.4,R
3869321,FIFA World Cup,2022,5,126,True,5.0,Netherlands,Luuk de Jong,20033.0,Right Foot,Goal,37.7,R
3869321,FIFA World Cup,2022,5,127,True,6.0,Argentina,Lautaro Javier Martínez,11456.0,Right Foot,Goal,36.4,R
3869685,FIFA World Cup,2022,1,22,False,,Argentina,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,41.8,L
3869685,FIFA World Cup,2022,2,79,False,,France,Kylian Mbappé Lottin,3009.0,Right Foot,Goal,37.3,R
3869685,FIFA World Cup,2022,4,117,False,,France,Kylian Mbappé Lottin,3009.0,Right Foot,Goal,36.7,R
3869685,FIFA World Cup,2022,5,120,True,3.0,France,Kylian Mbappé Lottin,3009.0,Right Foot,Goal,37.6,R
3869685,FIFA World Cup,2022,5,121,True,2.0,Argentina,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,38.3,R
3869685,FIFA World Cup,2022,5,121,True,4.0,France,Kingsley Coman,8217.0,Right Foot,Saved,38.2,R
3869685,FIFA World Cup,2022,5,122,True,3.0,Argentina,Paulo Bruno Exequiel Dybala,5743.0,Left Foot,Goal,40.4,C
3869685,FIFA World Cup,2022,5,123,True,5.0,France,Aurélien Djani Tchouaméni,10481.0,Right Foot,Off T,35.6,R
3869685,FIFA World Cup,2022,5,124,True,4.0,Argentina,Leandro Daniel Paredes,16308.0,Right Foot,Goal,37.6,R
3869685,FIFA World Cup,2022,5,125,True,6.0,France,Randal Kolo Muani,22097.0,Right Foot,Goal,39.3,C
3869685,FIFA World Cup,2022,5,125,True,5.0,Argentina,Gonzalo Ariel Montiel,28263.0,Right Foot,Goal,37.9,R
3857267,FIFA World Cup,2022,1,43,False,,Senegal,Ismaïla Sarr,2941.0,Right Foot,Goal,43.4,L
3857264,FIFA World Cup,2022,1,38,False,,Argentina,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Saved,42.8,L
3869519,FIFA World Cup,2022,1,33,False,,Argentina,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,42.3,L
3869354,FIFA World Cup,2022,2,53,False,,England,Harry Kane,10955.0,Right Foot,Goal,36.4,R
3869354,FIFA World Cup,2022,2,83,False,,England,Harry Kane,10955.0,Right Foot,Off T,38.7,C
3869420,FIFA World Cup,2022,5,120,True,1.0,Croatia,Nikola Vlašić,3441.0,Right Foot,Goal,39.4,C
3869420,FIFA World Cup,2022,5,120,True,1.0,Brazil,Rodrygo Silva de Goes,25104.0,Right Foot,Saved,41.9,L
3869420,FIFA World Cup,2022,5,121,True,2.0,Croatia,Lovro Majer,28914.0,Left Foot,Goal,40.1,C
3869420,FIFA World Cup,2022,5,122,True,2.0,Brazil,Carlos Henrique Casimiro,5539.0,Right Foot,Goal,36.5,R
3869420,FIFA World Cup,2022,5,123,True,3.0,Croatia,Luka Modrić,5463.0,Right Foot,Goal,36.9,R
3869420,FIFA World Cup,2022,5,123,True,3.0,Brazil,Pedro Guilherme Abreu dos Santos,25305.0,Right Foot,Goal,38.5,C
3869420,FIFA World Cup,2022,5,124,True,4.0,Croatia,Mislav Oršić,16527.0,Right Foot,Goal,36.5,R
3869420,FIFA World Cup,2022,5,125,True,4.0,Brazil,Marcos Aoás Corrêa,4372.0,Right Foot,Post,35.9,R
3869220,FIFA World Cup,2022,5,120,True,1.0,Morocco,Abdelhamid Sabiri,3634.0,Right Foot,Goal,43.0,L
3869220,FIFA World Cup,2022,5,121,True,1.0,Spain,Pablo Sarabia García,6720.0,Left Foot,Post,44.0,L
3869220,FIFA World Cup,2022,5,121,True,2.0,Morocco,Hakim Ziyech,5237.0,Left Foot,Goal,40.0,C
3869220,FIFA World Cup,2022,5,122,True,2.0,Spain,Carlos Soler Barragán,6583.0,Right Foot,Saved,42.7,L
3869220,FIFA World Cup,2022,5,123,True,3.0,Morocco,Badr Banoun,67700.0,Right Foot,Saved,37.2,R
3869220,FIFA World Cup,2022,5,124,True,3.0,Spain,Sergio Busquets i Burgos,5203.0,Right Foot,Saved,37.3,R
3869220,FIFA World Cup,2022,5,125,True,4.0,Morocco,Achraf Hakimi Mouh,5245.0,Right Foot,Goal,40.1,C
3869219,FIFA World Cup,2022,5,120,True,1.0,Japan,Takumi Minamino,8776.0,Right Foot,Saved,41.9,L
3869219,FIFA World Cup,2022,5,120,True,1.0,Croatia,Nikola Vlašić,3441.0,Right Foot,Goal,36.8,R
3869219,FIFA World Cup,2022,5,121,True,2.0,Japan,Kaoru Mitoma,37211.0,Right Foot,Saved,37.5,R
3869219,FIFA World Cup,2022,5,121,True,2.0,Croatia,Marcelo Brozović,5469.0,Right Foot,Goal,39.9,C
3869219,FIFA World Cup,2022,5,122,True,3.0,Japan,Takuma Asano,8949.0,Right Foot,Goal,41.9,L
3869219,FIFA World Cup,2022,5,123,True,3.0,Croatia,Marko Livaja,22041.0,Right Foot,Post,36.1,R
3869219,FIFA World Cup,2022,5,123,True,4.0,Japan,Maya Yoshida,3300.0,Right Foot,Saved,37.5,R
3869219,FIFA World Cup,2022,5,124,True,4.0,Croatia,Mario Pašalić,11603.0,Right Foot,Goal,36.5,R
3869253,FIFA World Cup,2022,1,12,False,,Brazil,Neymar da Silva Santos Junior,4320.0,Right Foot,Goal,42.3,L
3869152,FIFA World Cup,2022,2,98,False,,Poland,Robert Lewandowski,5668.0,Right Foot,Goal,37.4,R
3857270,FIFA World Cup,2022,2,92,False,,Portugal,Bruno Miguel Borges Fernandes,5204.0,Right Foot,Goal,38.2,R
3857286,FIFA World Cup,2022,1,15,False,,Ecuador,Enner Remberto Valencia Lastra,28559.0,Right Foot,Goal,43.4,L
3857300,FIFA World Cup,2022,1,9,False,,Argentina,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,38.7,C
3857293,FIFA World Cup,2022,1,20,False,,Ghana,André Ayew Pelé,3347.0,Left Foot,Saved,42.3,L
3857291,FIFA World Cup,2022,1,30,False,,Spain,Ferrán Torres García,6748.0,Right Foot,Goal,37.3,R
7554,FIFA World Cup,2018,1,21,False,,England,Harry Kane,10955.0,Right Foot,Goal,36.6,R
7554,FIFA World Cup,2018,1,45,False,,England,Harry Kane,10955.0,Right Foot,Goal,37.8,R
7538,FIFA World Cup,2018,2,64,False,,Sweden,Andreas Granqvist,5607.0,Right Foot,Goal,43.0,L
7585,FIFA World Cup,2018,2,56,False,,England,Harry Kane,10955.0,Right Foot,Goal,40.3,C
7585,FIFA World Cup,2018,5,120,True,1.0,Colombia,Radamel Falcao García Zárate,3445.0,Right Foot,Goal,39.7,C
7585,FIFA World Cup,2018,5,121,True,2.0,England,Harry Kane,10955.0,Right Foot,Goal,36.2,R
7585,FIFA World Cup,2018,5,121,True,2.0,Colombia,Juan Guillermo Cuadrado Bello,5689.0,Right Foot,Goal,37.0,R
7585,FIFA World Cup,2018,5,122,True,3.0,England,Marcus Rashford,3318.0,Right Foot,Goal,36.2,R
7585,FIFA World Cup,2018,5,123,True,3.0,Colombia,Luis Fernando Muriel Fruto,6334.0,Right Foot,Goal,42.0,L
7585,FIFA World Cup,2018,5,123,True,4.0,England,Jordan Brian Henderson,3532.0,Right Foot,Saved,43.8,L
7585,FIFA World Cup,2018,5,124,True,4.0,Colombia,Andrés Mateus Uribe Villa,6193.0,Right Foot,Post,43.4,L
7585,FIFA World Cup,2018,5,125,True,5.0,England,Kieran Trippier,3308.0,Right Foot,Goal,37.0,R
7585,FIFA World Cup,2018,5,126,True,5.0,Colombia,Carlos Arturo Bacca Ahumada,5688.0,Right Foot,Saved,38.9,C
7585,FIFA World Cup,2018,5,127,True,6.0,England,Eric Dier,10956.0,Right Foot,Goal,36.4,R
7561,FIFA World Cup,2018,2,75,False,,Iceland,Gylfi Þór Sigurðsson,3944.0,Right Foot,Goal,40.7,C
7540,FIFA World Cup,2018,2,72,False,,Egypt,Mohamed Salah,3531.0,Left Foot,Goal,43.4,L
7531,FIFA World Cup,2018,2,63,False,,Argentina,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Saved,38.3,R
7557,FIFA World Cup,2018,2,52,False,,Portugal,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Saved,42.4,L
7557,FIFA World Cup,2018,2,92,False,,Iran,Karim Ansarifard,5231.0,Right Foot,Goal,42.6,L
7553,FIFA World Cup,2018,1,25,False,,Mexico,Carlos Alberto Vela Garrido,5560.0,Left Foot,Goal,41.5,C
7576,FIFA World Cup,2018,1,3,False,,Portugal,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Foot,Goal,43.8,L
7537,FIFA World Cup,2018,1,34,False,,Tunisia,Ferjani Sassi,5650.0,Right Foot,Goal,36.4,R
7580,FIFA World Cup,2018,1,12,False,,France,Antoine Griezmann,5487.0,Left Foot,Goal,38.3,R
7581,FIFA World Cup,2018,4,115,False,,Croatia,Luka Modrić,5463.0,Right Foot,Saved,43.0,L
7581,FIFA World Cup,2018,5,120,True,1.0,Denmark,Christian Dannemann Eriksen,3043.0,Right Foot,Saved,36.6,R
7581,FIFA World Cup,2018,5,120,True,2.0,Croatia,Milan Badelj,6305.0,Right Foot,Saved,38.7,C
7581,FIFA World Cup,2018,5,121,True,2.0,Denmark,Simon Thorup Kjær,5534.0,Right Foot,Goal,42.8,L
7581,FIFA World Cup,2018,5,122,True,3.0,Croatia,Andrej Kramarić,5460.0,Right Foot,Goal,37.0,R
7581,FIFA World Cup,2018,5,123,True,3.0,Denmark,Michael Krohn-Dehli,6356.0,Right Foot,Goal,37.0,R
7581,FIFA World Cup,2018,5,124,True,4.0,Croatia,Luka Modrić,5463.0,Right Foot,Goal,40.3,C
7581,FIFA World Cup,2018,5,125,True,4.0,Denmark,Lasse Schöne,5520.0,Right Foot,Saved,36.2,R
7581,FIFA World Cup,2018,5,126,True,5.0,Croatia,Josip Pivarić,6308.0,Left Foot,Saved,36.6,R
7581,FIFA World Cup,2018,5,127,True,5.0,Denmark,Nicolai Jørgensen,5522.0,Right Foot,Saved,41.5,C
7581,FIFA World Cup,2018,5,128,True,6.0,Croatia,Ivan Rakitić,5470.0,Right Foot,Goal,37.2,R
7549,FIFA World Cup,2018,2,82,False,,Iceland,Gylfi Þór Sigurðsson,3944.0,Right Foot,Off T,43.2,L
7529,FIFA World Cup,2018,2,70,False,,Croatia,Luka Modrić,5463.0,Right Foot,Goal,36.2,R
7568,FIFA World Cup,2018,2,92,False,,Costa Rica,Bryan Ruiz González,5592.0,Left Foot,Post,43.2,L
7530,FIFA World Cup,2018,2,57,False,,France,Antoine Griezmann,5487.0,Left Foot,Goal,43.8,L
7530,FIFA World Cup,2018,2,61,False,,Australia,Mile Jedinak,5489.0,Right Foot,Goal,42.0,L
7547,FIFA World Cup,2018,1,37,False,,Australia,Mile Jedinak,5489.0,Right Foot,Goal,42.4,L
8658,FIFA World Cup,2018,1,37,False,,France,Antoine Griezmann,5487.0,Left Foot,Goal,37.6,R
7582,FIFA World Cup,2018,1,40,False,,Russia,Artem Dzyuba,5195.0,Right Foot,Goal,43.0,L
7582,FIFA World Cup,2018,5,120,True,1.0,Spain,Andrés Iniesta Luján,5216.0,Right Foot,Goal,42.0,L
7582,FIFA World Cup,2018,5,120,True,2.0,Russia,Fyodor Smolov,5194.0,Right Foot,Goal,37.4,R
7582,FIFA World Cup,2018,5,121,True,2.0,Spain,Gerard Piqué Bernabéu,5213.0,Right Foot,Goal,36.2,R
7582,FIFA World Cup,2018,5,122,True,3.0,Russia,Sergei Ignashevich,5174.0,Right Foot,Goal,43.4,L
7582,FIFA World Cup,2018,5,122,True,3.0,Spain,Jorge Resurrección Merodio,5199.0,Right Foot,Saved,37.8,R
7582,FIFA World Cup,2018,5,123,True,4.0,Russia,Aleksandr Golovin,5177.0,Right Foot,Goal,38.5,C
7582,FIFA World Cup,2018,5,124,True,4.0,Spain,Sergio Ramos García,5201.0,Right Foot,Goal,37.8,R
7582,FIFA World Cup,2018,5,124,True,5.0,Russia,Denis Cheryshev,5186.0,Left Foot,Goal,40.5,C
7582,FIFA World Cup,2018,5,125,True,5.0,Spain,Iago Aspas Juncal,5217.0,Left Foot,Saved,39.1,C
7552,FIFA World Cup,2018,1,6,False,,Belgium,Eden Hazard,3621.0,Right Foot,Goal,37.0,R
7532,FIFA World Cup,2018,1,45,False,,Peru,Christian Alberto Cueva Bravo,5519.0,Right Foot,Off T,40.1,C
7564,FIFA World Cup,2018,2,50,False,,Nigeria,Victor Moses,3963.0,Right Foot,Goal,42.2,L
7566,FIFA World Cup,2018,2,61,False,,Sweden,Andreas Granqvist,5607.0,Right Foot,Goal,36.2,R
8652,FIFA World Cup,2018,5,121,True,1.0,Russia,Fyodor Smolov,5194.0,Right Foot,Saved,38.1,R
8652,FIFA World Cup,2018,5,121,True,1.0,Croatia,Marcelo Brozović,5469.0,Right Foot,Goal,43.6,L
8652,FIFA World Cup,2018,5,122,True,2.0,Russia,Alan Dzagoev,5180.0,Right Foot,Goal,43.2,L
8652,FIFA World Cup,2018,5,123,True,2.0,Croatia,Mateo Kovačić,5456.0,Right Foot,Saved,43.8,L
8652,FIFA World Cup,2018,5,124,True,3.0,Russia,Mário Figueira Fernandes,5170.0,Right Foot,Off T,35.2,R
8652,FIFA World Cup,2018,5,125,True,3.0,Croatia,Luka Modrić,5463.0,Right Foot,Goal,37.6,R
8652,FIFA World Cup,2018,5,125,True,4.0,Russia,Sergei Ignashevich,5174.0,Right Foot,Goal,37.0,R
8652,FIFA World Cup,2018,5,126,True,4.0,Croatia,Domagoj Vida,5468.0,Right Foot,Goal,36.6,R
8652,FIFA World Cup,2018,5,127,True,5.0,Russia,Daler Kuzyaev,5179.0,Right Foot,Goal,36.2,R
8652,FIFA World Cup,2018,5,127,True,5.0,Croatia,Ivan Rakitić,5470.0,Right Foot,Goal,36.6,R
7559,FIFA World Cup,2018,1,40,False,,Saudi Arabia,Fahad Mosaed Al Muwallad Al Harbi,5190.0,Right Foot,Saved,37.6,R
7559,FIFA World Cup,2018,1,50,False,,Saudi Arabia,Salman Mohammed Al Faraj,5178.0,Left Foot,Goal,37.4,R
3895292,1. Bundesliga,2023/2024,1,52,False,,Bayer Leverkusen,Florian Wirtz,40724.0,Right Foot,Goal,37.5,R
3895340,1. Bundesliga,2023/2024,1,46,False,,Bayer Leverkusen,Victor Okoh Boniface,32289.0,Right Foot,Goal,39.6,C
3895302,1. Bundesliga,2023/2024,1,24,False,,Bayer Leverkusen,Victor Okoh Boniface,32289.0,Right Foot,Goal,42.9,L
3895333,1. Bundesliga,2023/2024,2,57,False,,Bayer Leverkusen,Exequiel Alejandro Palacios,28268.0,Right Foot,Goal,43.5,L
3895333,1. Bundesliga,2023/2024,2,88,False,,Bayer Leverkusen,Victor Okoh Boniface,32289.0,Right Foot,Goal,40.2,C
3895074,1. Bundesliga,2023/2024,2,93,False,,Bayer Leverkusen,Exequiel Alejandro Palacios,28268.0,Right Foot,Goal,36.9,R
